x,y
0.0,2.8123272990708323
0.10101010101010101,2.3022482767831933
0.20202020202020202,1.0704044352868873
0.30303030303030304,1.7545608992978396
0.40404040404040403,3.7311181999973293
0.5050505050505051,1.4155248105181326
0.6060606060606061,5.520459040603219
0.7070707070707071,2.823325035795418
0.8080808080808081,2.576664686244907
0.9090909090909091,3.662068861662388
1.0101010101010102,6.63412335846672
1.1111111111111112,3.359060078890871
1.2121212121212122,0.8159759778114006
1.3131313131313131,3.0255615848560584
1.4141414141414141,5.926556558363933
1.5151515151515151,2.9744894083350233
1.6161616161616161,6.047812216032215
1.7171717171717171,5.166317856375157
1.8181818181818181,5.968762604373067
1.9191919191919191,6.417042128363045
2.0202020202020203,3.296846772333299
2.121212121212121,6.518473172379406
2.2222222222222223,8.95360649405682
2.323232323232323,7.092913315082604
2.4242424242424243,3.7504296868987472
2.525252525252525,9.716047881005599
2.6262626262626263,7.983754726558327
2.727272727272727,4.351737964074124
2.8282828282828283,6.171304365182025
2.929292929292929,5.97706930733457
3.0303030303030303,6.573199345318047
3.131313131313131,13.040917192723986
3.2323232323232323,7.611875059523293
3.3333333333333335,10.20957977110245
3.4343434343434343,9.011513363604578
3.5353535353535355,10.43054392243801
3.6363636363636362,8.76993764032415
3.7373737373737375,8.181110850841925
3.8383838383838382,8.004034859751075
3.9393939393939394,10.307696301773573
4.040404040404041,11.379669005877016
4.141414141414141,11.424790701870913
4.242424242424242,13.021661785670087
4.343434343434343,12.47438136114669
4.444444444444445,11.922763564897643
4.545454545454545,18.47722236072532
4.646464646464646,14.586716338623994
4.747474747474747,10.827939045795448
4.848484848484849,16.530688828625244
4.94949494949495,14.575987116507287
5.05050505050505,12.644081432505423
5.151515151515151,12.895001353323378
5.252525252525253,12.294050956320554
5.353535353535354,12.872387623271232
5.454545454545454,14.84461915336801
5.555555555555555,14.722902662585375
5.656565656565657,14.225280618216658
5.757575757575758,15.275007408202905
5.858585858585858,12.325368515274779
5.959595959595959,14.54278863905885
6.0606060606060606,15.548721236430215
6.161616161616162,17.130016124753425
6.262626262626262,16.3946904907059
6.363636363636363,14.088136357495019
6.4646464646464645,16.945741528483985
6.565656565656566,16.521423772037245
6.666666666666667,17.63741147644401
6.767676767676767,16.028196099533147
6.8686868686868685,17.36810691347563
6.96969696969697,15.161676431200362
7.070707070707071,18.081025689508056
7.171717171717171,18.677591218503743
7.2727272727272725,21.745548799652692
7.373737373737374,18.282730247210065
7.474747474747475,16.891799982209534
7.575757575757575,19.4356079120628
7.6767676767676765,20.15278509462913
7.777777777777778,19.468981050111605
7.878787878787879,20.94776736462663
7.979797979797979,21.054774110344308
8.080808080808081,21.342085405266033
8.181818181818182,19.81992498341298
8.282828282828282,22.335026657155687
8.383838383838384,24.458060861742283
8.484848484848484,22.70148408990471
8.585858585858587,19.497872855807305
8.686868686868687,23.054242013986673
8.787878787878787,24.099361177130753
8.88888888888889,23.835881015449505
8.98989898989899,23.6834980945532
9.09090909090909,27.55837260142612
9.191919191919192,22.951510752290574
9.292929292929292,25.179210239442508
9.393939393939394,25.16632232035321
9.494949494949495,25.547101717937927
9.595959595959595,25.276865991014997
9.696969696969697,24.386729173136423
9.797979797979798,26.375815045136342
9.8989898989899,28.63310426238088
10.0,25.039626273422506
